,代码,名称
3632,600400,红豆股份
3633,2774,快意电梯
3634,2410,广联达
3635,2789,建艺集团
3636,601700,风范股份
3637,600637,东方明珠
3638,600279,重庆港
3639,600060,海信视像
3640,2660,茂硕电源
3641,603239,浙江仙通
3642,600710,苏美达
3643,300532,今天国际
3644,23,深天地Ａ
3645,300749,顶固集创
3646,600720,祁连山
3647,688112,鼎阳科技
3648,2388,新亚制程
3649,300599,雄塑科技
3650,600802,福建水泥
3651,600291,*ST西水
3652,532,华金资本
3653,2447,*ST晨鑫
3654,301013,利和兴
3655,603687,大胜达
3656,600425,青松建化
3657,688519,南亚新材
3658,682,东方电子
3659,300571,平治信息
3660,2581,未名医药
3661,2870,香山股份
3662,2328,新朋股份
3663,895,双汇发展
3664,1206,依依股份
3665,2528,英飞拓
3666,601108,财通证券
3667,2310,东方园林
3668,300824,北鼎股份
3669,300550,和仁科技
3670,600984,建设机械
3671,300706,阿石创
3672,600491,龙元建设
3673,301083,百胜智能
3674,931,中 关 村
3675,301059,金三江
3676,603339,四方科技
3677,600166,福田汽车
3678,300384,三联虹普
3679,603008,喜临门
3680,601226,华电重工
3681,600126,杭钢股份
3682,603680,今创集团
3683,951,中国重汽
3684,2570,贝因美
3685,603518,锦泓集团
3686,2491,通鼎互联
3687,603013,亚普股份
3688,603383,顶点软件
3689,603699,纽威股份
3690,2035,华帝股份
3691,301010,晶雪节能
3692,300467,迅游科技
3693,300268,佳沃食品
3694,600861,北京城乡
3695,2638,勤上股份
3696,2095,生 意 宝
3697,600057,厦门象屿
3698,2562,兄弟科技
3699,603199,九华旅游
3700,605005,合兴股份
3701,990,诚志股份
3702,603180,金牌厨柜
3703,688033,天宜上佳
3704,301190,善水科技
3705,839,中信国安
3706,603611,诺力股份
3707,300715,凯伦股份
3708,837344,三元基因
3709,300477,合纵科技
3710,600326,西藏天路
3711,300440,运达科技
3712,300856,科思股份
3713,300495,*ST美尚
3714,2091,江苏国泰
3715,603766,隆鑫通用
3716,718,苏宁环球
3717,601311,骆驼股份
3718,300850,新强联
3719,671,阳 光 城
3720,300464,星徽股份
3721,301185,鸥玛软件
3722,300857,协创数据
3723,600319,*ST亚星
3724,603583,捷昌驱动
3725,600322,天房发展
3726,300097,智云股份
3727,300827,上能电气
3728,600477,杭萧钢构
3729,2482,广田集团
3730,688377,迪威尔
3731,2967,广电计量
3732,688663,新风光
3733,600132,重庆啤酒
3734,300831,派瑞股份
3735,858,五 粮 液
3736,2147,*ST新光
3737,2588,史丹利
3738,300738,奥飞数据
3739,603225,新凤鸣
3740,603931,格林达
3741,600185,格力地产
3742,300280,紫天科技
3743,600353,旭光电子
3744,600523,贵航股份
3745,301011,华立科技
3746,600463,空港股份
3747,605287,德才股份
3748,301016,雷尔伟
3749,1317,三羊马
3750,603268,松发股份
3751,2271,东方雨虹
3752,835508,殷图网联
3753,688329,艾隆科技
3754,300337,银邦股份
3755,300178,*ST腾邦
3756,300150,世纪瑞尔
3757,2694,顾地科技
3758,2676,顺威股份
3759,2613,北玻股份
3760,2193,如意集团
3761,2058,*ST威尔
3762,2362,汉王科技
3763,600775,南京熊猫
3764,301072,中捷精工
3765,692,惠天热电
3766,605218,伟时电子
3767,300063,天龙集团
3768,300929,华骐环保
3769,2766,*ST索菱
3770,301179,泽宇智能
3771,605033,美邦股份
3772,300994,久祺股份
3773,300012,华测检测
3774,601360,三六零
3775,2373,千方科技
3776,600610,中毅达
3777,516,ST国医
3778,918,嘉凯城
3779,301117,佳缘科技
3780,300674,宇信科技
3781,3033,征和工业
3782,301043,绿岛风
3783,688626,翔宇医疗
3784,300315,掌趣科技
3785,600559,老白干酒
3786,603603,博天环境
3787,300057,万顺新材
3788,603337,杰克股份
3789,300569,天能重工
3790,2547,春兴精工
3791,2862,实丰文化
3792,2635,安洁科技
3793,300650,太龙股份
3794,600620,天宸股份
3795,600751,海航科技
3796,2713,东易日盛
3797,300782,卓胜微
3798,300656,民德电子
3799,785,居然之家
3800,300881,盛德鑫泰
3801,605151,西上海
3802,300433,蓝思科技
3803,300070,碧水源
3804,603219,富佳股份
3805,300475,香农芯创
3806,600128,弘业股份
3807,688323,瑞华泰
3808,938,紫光股份
3809,601949,中国出版
3810,603630,拉芳家化
3811,2753,永东股份
3812,68,华控赛格
3813,688258,卓易信息
3814,600883,博闻科技
3815,603216,梦天家居
3816,600138,中青旅
3817,300155,安居宝
3818,2461,珠江啤酒
3819,955,欣龙控股
3820,2531,天顺风能
3821,688161,威高骨科
3822,300608,思特奇
3823,2286,保龄宝
3824,300991,创益通
3825,600812,华北制药
3826,300655,晶瑞电材
3827,300536,农尚环境
3828,2494,华斯股份
3829,2420,毅昌科技
3830,300552,万集科技
3831,600088,中视传媒
3832,300657,弘信电子
3833,600730,中国高科
3834,821,京山轻机
3835,300687,赛意信息
3836,603196,日播时尚
3837,797,中国武夷
3838,25,特  力Ａ
3839,603087,甘李药业
3840,605155,西大门
3841,300072,三聚环保
3842,42,中洲控股
3843,688787,海天瑞声
3844,2945,华林证券
3845,681,视觉中国
3846,603536,惠发食品
3847,603489,八方股份
3848,2886,沃特股份
3849,300577,开润股份
3850,836720,吉冈精密
3851,600603,广汇物流
3852,600647,同达创业
3853,603324,盛剑环境
3854,2281,光迅科技
3855,603303,得邦照明
3856,552,靖远煤电
3857,301057,汇隆新材
3858,300304,云意电气
3859,2341,新纶新材
3860,2705,新宝股份
3861,688668,鼎通科技
3862,2027,分众传媒
3863,600918,中泰证券
3864,603506,南都物业
3865,603466,风语筑
3866,688202,美迪西
3867,603889,新澳股份
3868,601010,文峰股份
3869,688085,三友医疗
3870,2073,软控股份
3871,2824,和胜股份
3872,300999,金龙鱼
3873,300816,艾可蓝
3874,600843,上工申贝
3875,300562,乐心医疗
3876,688567,孚能科技
3877,605369,拱东医疗
3878,603809,豪能股份
3879,603363,傲农生物
3880,600242,ST中昌
3881,2009,天奇股份
3882,5,ST星源
3883,4,国华网安
3884,2624,完美世界
3885,300481,濮阳惠成
3886,909,数源科技
3887,300418,昆仑万维
3888,603160,汇顶科技
3889,603636,南威软件
3890,600740,山西焦化
3891,2031,巨轮智能
3892,300394,天孚通信
3893,603042,华脉科技
3894,2181,粤 传 媒
3895,300616,尚品宅配
3896,868,安凯客车
3897,600525,长园集团
3898,600608,ST沪科
3899,600094,大名城
3900,564,*ST大集
3901,300297,蓝盾股份
3902,300242,佳云科技
3903,2186,全 聚 德
3904,600785,新华百货
3905,2303,美盈森
3906,2702,海欣食品
3907,300623,捷捷微电
3908,688778,厦钨新能
3909,301002,崧盛股份
3910,300365,恒华科技
3911,300992,泰福泵业
3912,688083,中望软件
3913,600622,光大嘉宝
3914,601528,瑞丰银行
3915,300076,GQY视讯
3916,300703,创源股份
3917,600522,中天科技
3918,601618,中国中冶
3919,2929,润建股份
3920,2801,微光股份
3921,850,华茂股份
3922,823,超声电子
3923,301090,华润材料
3924,603848,好太太
3925,300961,深水海纳
3926,603086,先达股份
3927,300793,佳禾智能
3928,2396,星网锐捷
3929,2437,誉衡药业
3930,600787,中储股份
3931,877,天山股份
3932,2066,瑞泰科技
3933,300027,华谊兄弟
3934,1288,运机集团
3935,300512,中亚股份
3936,688167,炬光科技
3937,2915,中欣氟材
3938,729,燕京啤酒
3939,2782,可立克
3940,2797,第一创业
3941,600110,诺德股份
3942,300932,三友联众
3943,2640,*ST跨境
3944,301018,申菱环境
3945,603115,海星股份
3946,300416,苏试试验
3947,605069,正和生态
3948,300869,康泰医学
3949,603871,嘉友国际
3950,300011,鼎汉技术
3951,58,深 赛 格
3952,301069,凯盛新材
3953,300017,网宿科技
3954,2321,*ST华英
3955,600906,财达证券
3956,2401,中远海科
3957,300389,艾比森
3958,300736,百邦科技
3959,600621,华鑫股份
3960,300428,立中集团
3961,600114,东睦股份
3962,300197,节能铁汉
3963,603776,永安行
3964,300635,中达安
3965,603505,金石资源
3966,300277,海联讯
3967,300203,聚光科技
3968,688057,金达莱
3969,514,渝 开 发
3970,2515,金字火腿
3971,300421,力星股份
3972,2435,长江健康
3973,2355,兴民智通
3974,300082,奥克股份
3975,300622,博士眼镜
3976,300555,路通视信
3977,601788,光大证券
3978,300843,胜蓝股份
3979,603099,长白山
3980,2305,南国置业
3981,300712,永福股份
3982,300925,法本信息
3983,2596,海南瑞泽
3984,600203,福日电子
3985,300387,富邦股份
3986,688020,方邦股份
3987,2208,合肥城建
3988,2622,融钰集团
3989,603192,汇得科技
3990,600230,沧州大化
3991,601811,新华文轩
3992,603189,网达软件
3993,300360,炬华科技
3994,430510,丰光精密
3995,2168,惠程科技
3996,603319,湘油泵
3997,603229,奥翔药业
3998,603187,海容冷链
3999,605268,王力安防
4000,688177,百奥泰-U
4001,2875,安奈儿
4002,2064,华峰化学
4003,2331,皖通科技
4004,300708,聚灿光电
4005,601515,东风股份
4006,300303,聚飞光电
4007,2508,老板电器
4008,301189,奥尼电子
4009,601588,北辰实业
4010,600149,廊坊发展
4011,300564,筑博设计
4012,2285,世联行
4013,603369,今世缘
4014,2301,齐心集团
4015,2609,捷顺科技
4016,688793,倍轻松
4017,686,东北证券
4018,600410,华胜天成
4019,16,深康佳Ａ
4020,600071,凤凰光学
4021,603331,百达精工
4022,605365,立达信
4023,2315,焦点科技
4024,603329,上海雅仕
4025,300198,纳川股份
4026,600295,鄂尔多斯
4027,300029,*ST天龙
4028,601369,陕鼓动力
4029,301211,亨迪药业
4030,300972,万辰生物
4031,688256,寒武纪-U
4032,2952,亚世光电
4033,600753,东方银星
4034,300587,天铁股份
4035,600418,江淮汽车
4036,688208,道通科技
4037,600586,金晶科技
4038,300392,腾信股份
4039,300359,全通教育
4040,601279,英利汽车
4041,603511,爱慕股份
4042,2865,钧达股份
4043,600265,*ST景谷
4044,301009,可靠股份
4045,2522,浙江众成
4046,2269,美邦服饰
4047,300962,中金辐照
4048,300907,康平科技
4049,600033,福建高速
4050,2320,海峡股份
4051,2612,朗姿股份
4052,2173,创新医疗
4053,600328,中盐化工
4054,2565,顺灏股份
4055,600408,ST安泰
4056,600275,*ST昌鱼
4057,300997,欢乐家
4058,688518,联赢激光
4059,300051,ST三五
4060,708,中信特钢
4061,688168,安博通
4062,2159,三特索道
4063,2663,普邦股份
4064,300614,百川畅银
4065,2723,金莱特
4066,2869,金溢科技
4067,517,荣安地产
4068,688266,泽璟制药-U
4069,300917,特发服务
4070,600845,宝信软件
4071,498,山东路桥
4072,601101,昊华能源
4073,688561,奇安信-U
4074,600197,伊力特
4075,603230,内蒙新华
4076,559,万向钱潮
4077,300860,锋尚文化
4078,300463,迈克生物
4079,600724,宁波富达
4080,300560,中富通
4081,300195,长荣股份
4082,600293,三峡新材
4083,2010,传化智联
4084,603919,金徽酒
4085,601717,郑煤机
4086,672,上峰水泥
4087,2324,普利特
4088,600816,ST安信
4089,600397,安源煤业
4090,600336,澳柯玛
4091,300055,万邦达
4092,66,中国长城
4093,301026,浩通科技
4094,301133,金钟股份
4095,603026,石大胜华
4096,603359,东珠生态
4097,603158,腾龙股份
4098,2599,盛通股份
4099,605108,同庆楼
4100,300529,健帆生物
4101,2300,太阳电缆
4102,2743,富煌钢构
4103,603429,集友股份
4104,2201,正威新材
4105,300684,中石科技
4106,2304,洋河股份
4107,300188,美亚柏科
4108,300310,宜通世纪
4109,2959,小熊电器
4110,2722,金轮股份
4111,300788,中信出版
4112,300785,值得买
4113,688601,力芯微
4114,300132,青松股份
4115,688316,青云科技-U
4116,688609,九联科技
4117,2734,利民股份
4118,2113,ST天润
4119,2187,广百股份
4120,300202,*ST 聚龙
4121,300094,国联水产
4122,603088,宁波精达
4123,600774,汉商集团
4124,688051,佳华科技
4125,600125,铁龙物流
4126,600462,ST九有
4127,601968,宝钢包装
4128,300918,南山智尚
4129,300269,ST联建
4130,820,*ST节能
4131,2051,中工国际
4132,603081,大丰实业
4133,300863,卡倍亿
4134,603996,*ST中新
4135,300870,欧陆通
4136,2431,棕榈股份
4137,863,三湘印象
4138,600872,中炬高新
4139,2212,天融信
4140,795,英洛华
4141,300005,探路者
4142,300926,博俊科技
4143,688088,虹软科技
4144,688201,信安世纪
4145,832145,恒合股份
4146,603096,新经典
4147,300320,海达股份
4148,596,古井贡酒
4149,2738,中矿资源
4150,688365,光云科技
4151,605167,利柏特
4152,300206,理邦仪器
4153,688234,天岳先进-U
4154,603666,亿嘉和
4155,603773,沃格光电
4156,603789,星光农机
4157,600077,宋都股份
4158,605305,中际联合
4159,688606,奥泰生物
4160,301017,漱玉平民
4161,600825,新华传媒
4162,1215,千味央厨
4163,300299,富春股份
4164,688669,聚石化学
4165,839946,华阳变速
4166,835305,云创数据
4167,2887,绿茵生态
4168,3039,顺控发展
4169,600981,汇鸿集团
4170,300876,蒙泰高新
4171,600728,佳都科技
4172,300324,旋极信息
4173,300864,南大环境
4174,603819,神力股份
4175,300368,汇金股份
4176,603377,东方时尚
4177,2898,赛隆药业
4178,603927,中科软
4179,605255,天普股份
4180,301149,隆华新材
4181,301032,新柴股份
4182,300533,冰川网络
4183,2314,南山控股
4184,600399,抚顺特钢
4185,605337,李子园
4186,600536,中国软件
4187,600543,莫高股份
4188,600260,ST凯乐
4189,300237,美晨生态
4190,688233,神工股份
4191,786,北新建材
4192,2655,共达电声
4193,300298,三诺生物
4194,300253,卫宁健康
4195,2161,远 望 谷
4196,2466,天齐锂业
4197,600300,ST维维
4198,300336,新文化
4199,832278,鹿得医疗
4200,300892,品渥食品
4201,601236,红塔证券
4202,2750,龙津药业
4203,300603,立昂技术
4204,605189,富春染织
4205,600271,航天信息
4206,905,厦门港务
4207,688185,康希诺-U
4208,603110,东方材料
4209,688261,东微半导
4210,300598,诚迈科技
4211,300993,玉马遮阳
4212,688529,豪森股份
4213,603533,掌阅科技
4214,688767,博拓生物
4215,688298,东方生物
4216,600228,返利科技
4217,2587,奥拓电子
4218,2769,普路通
4219,600502,安徽建工
4220,600170,上海建工
4221,2251,步 步 高
4222,300901,中胤时尚
4223,2086,ST东洋
4224,300815,玉禾田
4225,688128,中国电研
4226,2932,明德生物
4227,300131,英唐智控
4228,2918,蒙娜丽莎
4229,2342,巨力索具
4230,300296,利亚德
4231,688772,珠海冠宇
4232,300383,光环新网
4233,3013,地铁设计
4234,603345,安井食品
4235,600280,中央商场
4236,605577,龙版传媒
4237,301060,兰卫医学
4238,2174,游族网络
4239,300391,康跃科技
4240,2282,博深股份
4241,301207,C华兰
4242,300448,浩云科技
4243,603615,茶花股份
4244,300096,易联众
4245,603232,格尔软件
4246,300170,汉得信息
4247,603000,人民网
4248,557,西部创业
4249,601858,中国科传
4250,301198,喜悦智行
4251,601137,博威合金
4252,600638,新黄浦
4253,150,宜华健康
4254,600180,瑞茂通
4255,8,神州高铁
4256,603258,电魂网络
4257,600052,东望时代
4258,2439,启明星辰
4259,603668,天马科技
4260,419,通程控股
4261,301182,凯旺科技
4262,2264,新 华 都
4263,300830,金现代
4264,2428,云南锗业
4265,2803,吉宏股份
4266,851,高鸿股份
4267,300781,因赛集团
4268,2053,云南能投
4269,2163,海南发展
4270,38,深大通
4271,2426,胜利精密
4272,726,鲁  泰Ａ
4273,301001,凯淳股份
4274,300213,佳讯飞鸿
4275,2183,怡 亚 通
4276,301113,雅艺科技
4277,600288,大恒科技
4278,2858,力盛赛车
4279,300530,*ST达志
4280,603313,梦百合
4281,2835,同为股份
4282,300380,安硕信息
4283,688173,希荻微-U
4284,600122,ST宏图
4285,2628,成都路桥
4286,2542,中化岩土
4287,300772,运达股份
4288,600159,大龙地产
4289,600702,舍得酒业
4290,600850,电科数字
4291,300462,华铭智能
4292,300792,壹网壹创
4293,300292,吴通控股
4294,600146,*ST环球
4295,688195,腾景科技
4296,2995,天地在线
4297,2378,章源钨业
4298,526,学大教育
4299,300295,三六五网
4300,799,酒鬼酒
4301,2760,凤形股份
4302,603888,新华网
4303,300731,科创新源
4304,600337,美克家居
4305,2641,公元股份
4306,860,顺鑫农业
4307,568,泸州老窖
4308,300089,ST文化
4309,600818,中路股份
4310,300737,科顺股份
4311,300894,火星人
4312,301100,风光股份
4313,3040,楚天龙
4314,600935,华塑股份
4315,300612,宣亚国际
4316,300996,普联软件
4317,300221,银禧科技
4318,300109,新开源
4319,300909,汇创达
4320,300677,英科医疗
4321,300334,津膜科技
4322,600651,飞乐音响
4323,605598,上海港湾
4324,300632,光莆股份
4325,2421,达实智能
4326,2646,天佑德酒
4327,2990,盛视科技
4328,509,*ST华塑
4329,2529,海源复材
4330,688063,派能科技
4331,300957,贝泰妮
4332,300854,中兰环保
4333,2123,梦网科技
4334,601633,长城汽车
4335,2905,金逸影视
4336,819,岳阳兴长
4337,300659,中孚信息
4338,300209,天泽信息
4339,603059,倍加洁
4340,626,远大控股
4341,2879,长缆科技
4342,300449,汉邦高科
4343,605003,众望布艺
4344,301048,金鹰重工
4345,888,峨眉山Ａ
4346,300502,新易盛
4347,688004,博汇科技
4348,688579,山大地纬
4349,603703,盛洋科技
4350,688621,阳光诺和
4351,2438,江苏神通
4352,300670,大烨智能
4353,688148,芳源股份
4354,600556,天下秀
4355,2047,宝鹰股份
4356,897,津滨发展
4357,688766,普冉股份
4358,300556,丝路视觉
4359,301155,海力风电
4360,300366,创意信息
4361,300585,奥联电子
4362,600896,*ST海医
4363,300967,晓鸣股份
4364,300523,辰安科技
4365,2443,金洲管道
4366,980,*ST众泰
4367,2473,*ST圣莱
4368,300287,飞利信
4369,688699,明微电子
4370,688328,深科达
4371,965,天保基建
4372,605376,博迁新材
4373,600301,*ST南化
4374,300451,创业慧康
4375,2243,力合科创
4376,688232,新点软件
4377,300168,万达信息
4378,2751,易尚展示
4379,603011,合锻智能
4380,600209,*ST罗顿
4381,49,德赛电池
4382,603477,巨星农牧
4383,2307,北新路桥
4384,2083,孚日股份
4385,525,ST红太阳
4386,2045,国光电器
4387,600666,ST瑞德
4388,600106,重庆路桥
4389,601116,三江购物
4390,603458,勘设股份
4391,603378,亚士创能
4392,300226,上海钢联
4393,2953,日丰股份
4394,2170,芭田股份
4395,600715,文投控股
4396,2137,实益达
4397,300180,华峰超纤
4398,300693,盛弘股份
4399,300369,绿盟科技
4400,2153,石基信息
4401,1213,中铁特货
4402,600830,香溢融通
4403,600588,用友网络
4404,688597,煜邦电力
4405,300134,大富科技
4406,601800,中国交建
4407,300044,*ST赛为
4408,301024,霍普股份
4409,301127,天源环保
4410,600303,曙光股份
4411,300271,华宇软件
4412,601156,东航物流
4413,688509,正元地信
4414,605068,明新旭腾
4415,688228,开普云
4416,600654,ST中安
4417,300339,润和软件
4418,300767,震安科技
4419,2516,旷达科技
4420,600866,星湖科技
4421,935,四川双马
4422,300279,和晶科技
4423,300036,超图软件
4424,688619,罗普特
4425,2523,天桥起重
4426,158,常山北明
4427,300505,川金诺
4428,2741,光华科技
4429,300021,大禹节水
4430,603968,醋化股份
4431,2256,兆新股份
4432,300845,捷安高科
4433,300098,高新兴
4434,603179,新泉股份
4435,300960,通业科技
4436,300662,科锐国际
4437,603960,克来机电
4438,300995,奇德新材
4439,688588,凌志软件
4440,605589,圣泉集团
4441,300225,金力泰
4442,601999,出版传媒
4443,688066,航天宏图
4444,301092,争光股份
4445,600779,水井坊
4446,2671,龙泉股份
4447,836826,盖世食品
4448,2941,新疆交建
4449,300229,拓尔思
4450,603969,银龙股份
4451,300413,芒果超媒
4452,2568,百润股份
4453,300187,永清环保
4454,2057,中钢天源
4455,2148,北纬科技
4456,688639,华恒生物
4457,300799,左江科技
4458,2172,澳洋健康
4459,2548,金新农
4460,688225,亚信安全
4461,2043,兔 宝 宝
4462,2127,南极电商
4463,2502,鼎龙文化
4464,1211,双枪科技
4465,2876,三利谱
4466,301046,能辉科技
4467,995,皇台酒业
4468,603701,德宏股份
4469,300966,共同药业
4470,300348,长亮科技
4471,600763,通策医疗
4472,2386,天原股份
4473,600869,远东股份
4474,600449,宁夏建材
4475,688111,金山办公
4476,2017,东信和平
4477,2602,世纪华通
4478,2065,东华软件
4479,753,漳州发展
4480,600927,永安期货
4481,2195,二三四五
4482,2474,榕基软件
4483,600683,京投发展
4484,300624,万兴科技
4485,2117,东港股份
4486,2192,融捷股份
4487,601375,中原证券
4488,793,华闻集团
4489,300517,海波重科
4490,1216,华瓷股份
4491,833523,德瑞锂电
4492,300136,信维通信
4493,300007,汉威科技
4494,300818,耐普矿机
4495,603416,信捷电气
4496,300088,长信科技
4497,2268,卫 士 通
4498,2245,蔚蓝锂芯
4499,300165,天瑞仪器
4500,155,川能动力
4501,300948,冠中生态
4502,300148,天舟文化
4503,710,贝瑞基因
4504,620,新华联
4505,834021,流金岁月
4506,603398,沐邦高科
4507,301119,正强股份
4508,2075,沙钢股份
4509,600718,东软集团
4510,34,神州数码
4511,300284,苏交科
4512,600255,鑫科材料
4513,870436,大地电气
4514,603030,全筑股份
4515,688677,海泰新光
4516,688068,热景生物
4517,2919,名臣健康
4518,600844,丹化科技
4519,603028,赛福天
4520,600421,华嵘控股
4521,688078,龙软科技
4522,2453,华软科技
4523,300551,古鳌科技
4524,837212,智新电子
4525,601007,金陵饭店
4526,558,莱茵体育
4527,688389,普门科技
4528,300595,欧普康视
4529,688559,海目星
4530,603716,塞力医疗
4531,796,凯撒旅业
4532,603803,瑞斯康达
4533,762,西藏矿业
4534,923,河钢资源
4535,300844,山水比德
4536,600959,江苏有线
4537,300580,贝斯特
4538,3032,传智教育
4539,600136,当代文体
4540,755,山西路桥
4541,603559,中通国脉
4542,3002,壶化股份
4543,688200,华峰测控
4544,2951,金时科技
4545,688133,泰坦科技
4546,829,天音控股
4547,300285,国瓷材料
4548,300480,光力科技
4549,300987,川网传媒
4550,688030,山石网科
4551,2457,青龙管业
4552,2292,奥飞娱乐
4553,2589,瑞康医药
4554,300766,每日互动
4555,300081,恒信东方
4556,301217,铜冠铜箔
4557,603101,汇嘉时代
4558,737,北方铜业
4559,300002,神州泰岳
4560,688368,晶丰明源
4561,600684,珠江股份
4562,300675,建科院
4563,2885,京泉华
4564,688661,和林微纳
4565,300282,三盛教育
4566,603357,设计总院
4567,603877,太平鸟
4568,603214,爱婴室
4569,832171,志晟信息
4570,603721,中广天择
4571,600773,西藏城投
4572,300192,科德教育
4573,2712,思美传媒
4574,2238,天威视讯
4575,300291,华录百纳
4576,300378,鼎捷软件
4577,2605,姚记科技
4578,688039,当虹科技
4579,600571,信雅达
4580,2647,仁东控股
4581,2717,岭南股份
4582,301030,仕净科技
4583,2487,大金重工
4584,300231,银信科技
4585,2805,丰元股份
4586,301098,金埔园林
4587,2762,金发拉比
4588,688091,上海谊众-U
4589,600158,中体产业
4590,688500,慧辰股份
4591,603867,新化股份
4592,2517,恺英网络
4593,301025,读客文化
4594,300300,海峡创新
4595,603388,元成股份
4596,300351,永贵电器
4597,300042,朗科科技
4598,301186,超达装备
4599,300520,科大国创
4600,301004,嘉益股份
4601,3001,中岩大地
4602,601127,小康股份
4603,605299,舒华体育
4604,622,恒立实业
4605,600217,中再资环
4606,300437,清水源
4607,812,陕西金叶
4608,2997,瑞鹄模具
4609,300065,海兰信
4610,2513,蓝丰生化
4611,688533,上声电子
4612,2827,高争民爆
4613,2949,华阳国际
4614,1296,长江材料
4615,2881,美格智能
4616,300774,倍杰特
4617,300469,信息发展
4618,301122,采纳股份
4619,300352,北信源
4620,300133,华策影视
4621,688798,艾为电子
4622,2133,广宇集团
4623,2343,慈文传媒
4624,2955,鸿合科技
4625,600429,三元股份
4626,605116,奥锐特
4627,2059,云南旅游
4628,603778,乾景园林
4629,603496,恒为科技
4630,603977,国泰集团
4631,2280,联络互动
4632,300678,中科信息
4633,300272,开能健康
4634,2649,博彦科技
4635,603869,新智认知
4636,428,华天酒店
4637,600658,电子城
4638,2425,凯撒文化
4639,301138,华研精机
4640,605398,新炬网络
4641,301116,益客食品
4642,600037,歌华有线
4643,300651,金陵体育
4644,688169,石头科技
4645,603759,海天股份
4646,300261,雅本化学
4647,300528,幸福蓝海
4648,301221,光庭信息
4649,300245,天玑科技
4650,600246,万通发展
4651,688590,新致软件
4652,300492,华图山鼎
4653,300329,海伦钢琴
4654,607,华媒控股
4655,688283,坤恒顺维
4656,2419,天虹股份
4657,300182,捷成股份
4658,928,中钢国际
4659,300898,熊猫乳品
4660,600238,海南椰岛
4661,605289,罗曼股份
4662,603737,三棵树
4663,2555,三七互娱
4664,603985,恒润股份
4665,600986,浙文互联
4666,300559,佳发教育
4667,300031,宝通科技
4668,300487,蓝晓科技
4669,688158,优刻得-W
4670,688246,嘉和美康
4671,925,众合科技
4672,2699,美盛文化
4673,301136,招标股份
4674,300043,星辉娱乐
4675,301052,果麦文化
4676,510,新金路
4677,301181,C标榜
4678,600338,西藏珠峰
4679,600853,龙建股份
4680,300432,富临精工
4681,603150,万朗磁塑
4682,300610,晨化股份
4683,300333,兆日科技
4684,603895,天永智能
4685,2878,元隆雅图
4686,892,欢瑞世纪
4687,600053,九鼎投资
4688,603815,交建股份
4689,300364,中文在线
4690,2757,南兴股份
4691,300085,银之杰
4692,300579,数字认证
4693,2598,山东章鼓
4694,300504,天邑股份
4695,300679,电连技术
4696,2103,广博股份
4697,603408,建霖家居
4698,300399,天利科技
4699,300494,盛天网络
4700,600716,凤凰股份
4701,2659,凯文教育
4702,2921,联诚精密
4703,156,华数传媒
4704,300872,天阳科技
4705,917,电广传媒
4706,600283,钱江水利
4707,601929,吉视传媒
4708,600512,腾达建设
4709,2657,中科金财
4710,300442,普丽盛
4711,300631,久吾高科
4712,301128,强瑞技术
4713,300949,奥雅设计
4714,300020,银江技术
4715,301167,建研设计
4716,300619,金银河
4717,2922,伊戈尔
4718,300542,新晨科技
4719,2182,云海金属
4720,603718,海利生物
4721,2908,德生科技
4722,300212,易华录
4723,605286,同力日升
4724,300130,新国都
4725,2987,京北方
4726,688171,纬德信息
4727,409,云鼎科技
4728,601669,中国电建
4729,600248,陕西建工
4730,300833,浩洋股份
4731,834475,三友科技
4732,430047,诺思兰德
4733,600576,祥源文化
4734,2176,江特电机
4735,430090,同辉信息
4736,833346,威贸电子
4737,301106,骏成科技
4738,300079,数码视讯
4739,300264,佳创视讯
4740,2654,万润科技
4741,301123,奕东电子
4742,603598,引力传媒
4743,2837,英维克
4744,676,智度股份
4745,605319,无锡振华
4746,2061,浙江交科
4747,889,中嘉博创
4748,300386,飞天诚信
4749,2235,安妮股份
4750,603825,华扬联众
4751,300288,朗玛信息
4752,2152,广电运通
4753,300895,铜牛信息
4754,300311,任子行
4755,300052,中青宝
4756,605303,园林股份
4757,2752,昇兴股份
4758,300913,兆龙互连
4759,600756,浪潮软件
4760,600992,贵绳股份
4761,300773,拉卡拉
4762,301235,华康医疗
4763,300688,创业黑马
4764,603990,麦迪科技
4765,300205,天喻信息
4766,300465,高伟达
4767,2537,海联金汇
4768,555,神州信息
4769,603171,税友股份
4770,300479,神思电子
4771,300166,东方国信
4772,301159,三维天地
4773,300039,上海凯宝
4774,300572,安车检测
4775,300663,科蓝软件
4776,2369,卓翼科技
4777,600831,广电网络
4778,2779,中坚科技
4779,2417,深南股份
4780,300306,远方信息
4781,2316,亚联发展
4782,2177,御银股份
4783,830946,森萱医药
4784,600446,金证股份
4785,301038,深水规院
4786,1267,汇绿生态
4787,2096,南岭民爆
4788,2667,鞍重股份
4789,2400,省广集团
4790,300142,沃森生物
4791,603881,数据港
4792,20,深华发Ａ
4793,600936,广西广电
4794,2813,路畅科技
4795,301012,扬电科技
4796,1234,泰慕士
4797,600735,新华锦
4798,997,新 大 陆
4799,300374,中铁装配
4800,2917,金奥博
4801,300640,德艺文创
4802,301078,孩子王
4803,600561,江西长运
4804,3005,竞业达
4805,2349,精华制药
4806,300377,赢时胜
4807,300254,仟源医药
4808,779,甘咨询
4809,600367,红星发展
4810,600444,国机通用
4811,600939,重庆建工
